code,industry,pred
002589,消费,0
002566,消费,3
002561,消费,0
002554,周期资源,3
002544,科技,0
002519,科技,4
002516,制造,0
002492,公用事业,3
002469,周期资源,3
002465,科技,0
002461,消费,0
002436,科技,0
002431,公用事业,0
002426,科技,4
002420,制造,3
002419,消费,0
002397,消费,0
002392,周期资源,0
002379,周期资源,0
002370,消费,0
002367,制造,0
002366,科技,4
002327,消费,0
002301,消费,0
002286,消费,3
002285,金融地产,0
002282,制造,0
002278,制造,0
002259,公用事业,0
002258,周期资源,3
002254,周期资源,0
002245,科技,4
002234,消费,0
002232,科技,0
002223,消费,0
002202,科技,0
002197,科技,0
002179,科技,0
002158,制造,0
002154,消费,0
002152,科技,0
002142,金融地产,3
002121,公用事业,3
002120,公用事业,3
002117,制造,0
002092,周期资源,0
002080,周期资源,4
002063,科技,0
002059,消费,0
002057,消费,0
002051,公用事业,0
002029,消费,0
002028,公用事业,0
002017,科技,4
002004,消费,0
001965,公用事业,3
001696,制造,0
001356,制造,0
001269,科技,0
001215,消费,0
001210,公用事业,0
000999,消费,0
000997,科技,0
000985,周期资源,4
000972,消费,3
000970,周期资源,0
000957,制造,0
000952,消费,3
000948,科技,3
000931,消费,0
000909,金融地产,0
000823,科技,0
000822,周期资源,0
000821,科技,0
000816,制造,0
000813,消费,0
000802,消费,0
000757,制造,3
000755,公用事业,3
000753,公用事业,0
000715,消费,0
000698,周期资源,4
000686,金融地产,3
000629,周期资源,4
000619,周期资源,4
000595,公用事业,0
000593,公用事业,0
000565,周期资源,0
000563,金融地产,3
000559,制造,3
000550,制造,0
000548,公用事业,3
000534,消费,0
000532,金融地产,0
000528,制造,0
000514,金融地产,2
000423,消费,0
000063,科技,4
000026,消费,0
000001,金融地产,3
688787,科技,0
688781,科技,3
688676,公用事业,4
688633,制造,0
688626,消费,0
688621,消费,0
688617,消费,0
688609,制造,0
688602,消费,3
688582,科技,0
688551,科技,0
688550,科技,4
688517,公用事业,4
688466,公用事业,0
688428,消费,0
688416,科技,4
688380,科技,4
688338,消费,0
688308,制造,0
688301,消费,0
688269,周期资源,4
688262,科技,0
688259,科技,0
688249,科技,3
688228,科技,0
688157,周期资源,4
688156,公用事业,0
688151,消费,0
688125,制造,0
688117,消费,0
688112,制造,0
688111,科技,0
688109,科技,0
688060,科技,0
688059,制造,0
688058,科技,0
688011,科技,0
605598,公用事业,0
605369,消费,0
605333,制造,3
605116,消费,0
605090,公用事业,0
605088,制造,3
603999,消费,0
603992,制造,0
603991,科技,4
603967,公用事业,0
603960,制造,3
603956,制造,3
603948,周期资源,3
603811,消费,0
603798,周期资源,4
603676,消费,0
603617,制造,0
603616,周期资源,0
603515,制造,0
603456,消费,0
603444,消费,0
603365,消费,0
603353,周期资源,0
603325,制造,0
603318,公用事业,0
603308,制造,0
603303,制造,0
603301,消费,0
603298,制造,0
603297,科技,4
603238,消费,0
603236,科技,0
603233,消费,0
603217,周期资源,4
603205,消费,0
603203,制造,0
603202,制造,3
603199,消费,3
603173,制造,3
603160,科技,0
603153,公用事业,0
603139,消费,0
603122,消费,0
603121,制造,3
603111,制造,0
603097,公用事业,0
603066,公用事业,0
603041,周期资源,4
603016,公用事业,0
603012,制造,0
603006,制造,0
601860,金融地产,3
601798,制造,0
601728,科技,0
601609,周期资源,4
601600,周期资源,4
601566,消费,0
601519,科技,0
601311,科技,0
601229,金融地产,3
601128,金融地产,3
600989,周期资源,4
600987,制造,3
600983,制造,3
600971,周期资源,0
600966,制造,3
600927,金融地产,3
600901,金融地产,3
600880,消费,0
600874,公用事业,3
600791,金融地产,0
600769,公用事业,3
600733,制造,0
600719,公用事业,0
600694,消费,0
600667,公用事业,0
600662,消费,2
600612,消费,0
600603,公用事业,3
600566,消费,0
600549,周期资源,0
600546,周期资源,0
600536,科技,0
600499,制造,0
600433,制造,0
600429,消费,0
600397,制造,0
600335,制造,3
600333,公用事业,0
600293,周期资源,3
600268,公用事业,0
600256,周期资源,4
600235,制造,3
600216,消费,0
600202,制造,0
600123,周期资源,0
600109,金融地产,3
301630,科技,4
301628,科技,0
301617,周期资源,4
301601,制造,2
301587,科技,4
301575,制造,0
301567,科技,3
301559,制造,0
301552,制造,0
301550,制造,3
301548,制造,0
301538,周期资源,0
301536,科技,4
301515,消费,0
301507,消费,3
301505,公用事业,3
301446,制造,0
301419,科技,3
301413,制造,3
301397,制造,3
301393,消费,3
301388,公用事业,0
301386,公用事业,0
301373,周期资源,0
301361,公用事业,0
301359,科技,0
301357,科技,0
301349,科技,0
301328,科技,4
301314,科技,0
301307,科技,4
301299,消费,0
301298,制造,3
301289,消费,0
301288,公用事业,4
301281,消费,0
301277,消费,0
301270,科技,0
301266,科技,0
301262,消费,0
301248,科技,0
301233,制造,3
301232,科技,0
301226,制造,3
301212,周期资源,4
301195,科技,0
301181,制造,0
301178,科技,4
301176,科技,0
301170,制造,0
301167,公用事业,0
301160,周期资源,4
301148,公用事业,3
301120,公用事业,0
301117,科技,4
301116,消费,0
301107,制造,0
301106,科技,0
301102,消费,0
301100,周期资源,3
301098,公用事业,0
301096,消费,0
301093,消费,3
301091,公用事业,3
301088,消费,3
301083,制造,3
301079,制造,0
301071,周期资源,4
301058,公用事业,0
301056,制造,3
301050,科技,0
301045,科技,4
301037,周期资源,4
301027,公用事业,4
300997,消费,0
300995,周期资源,4
300990,制造,4
300987,消费,0
300976,科技,0
300975,科技,0
300955,消费,0
300943,制造,0
300935,科技,0
300932,公用事业,3
300929,公用事业,0
300928,制造,0
300925,科技,0
300922,科技,0
300920,周期资源,0
300918,制造,3
300916,科技,0
300897,制造,0
300893,制造,0
300889,科技,0
300886,消费,3
300877,制造,3
300867,公用事业,3
300848,周期资源,4
300845,科技,0
300836,制造,0
300828,制造,0
300827,科技,3
300826,公用事业,0
300818,制造,0
300804,周期资源,4
300791,消费,0
300787,科技,0
300785,消费,3
300784,科技,0
300780,制造,0
300758,周期资源,4
300756,制造,0
300740,消费,3
300737,周期资源,4
300726,科技,3
300723,消费,0
300722,科技,0
300708,科技,0
300707,制造,4
300702,消费,0
300699,科技,4
300695,制造,3
300693,科技,0
300689,科技,0
300688,消费,0
300683,消费,3
300682,科技,0
300679,科技,0
300678,科技,0
300677,消费,0
300675,公用事业,0
300659,科技,0
300654,消费,0
300638,科技,0
300632,科技,0
300627,科技,0
300621,公用事业,0
300619,科技,4
300615,科技,0
300613,科技,4
300589,科技,0
300579,科技,0
300575,周期资源,4
300570,科技,0
300565,科技,0
300563,科技,0
300562,消费,0
300561,科技,0
300543,制造,4
300541,科技,0
300517,公用事业,0
300516,科技,0
300509,制造,0
300502,科技,0
300499,制造,0
300494,消费,3
300491,科技,4
300489,科技,0
300483,公用事业,3
300481,科技,3
300480,制造,0
300479,科技,0
300475,科技,0
300474,科技,0
300465,科技,0
300455,科技,0
300445,制造,0
300444,公用事业,0
300443,科技,0
300434,消费,0
300426,消费,0
300425,公用事业,3
300422,公用事业,0
300408,科技,4
300399,科技,0
300397,科技,0
300395,科技,4
300390,科技,0
300371,制造,0
300370,制造,0
300357,消费,0
300346,科技,4
300339,科技,0
300335,公用事业,4
300334,公用事业,3
300333,科技,0
300332,公用事业,0
300331,科技,4
300296,科技,0
300283,公用事业,0
300267,消费,0
300248,科技,0
300242,消费,0
300239,消费,3
300237,制造,0
300233,消费,0
300228,制造,3
300215,消费,3
300211,科技,0
300207,科技,4
300206,消费,0
300196,周期资源,4
300191,周期资源,0
300183,科技,0
300166,科技,0
300164,周期资源,0
300150,科技,0
300144,消费,0
300110,消费,0
300109,周期资源,0
300107,周期资源,4
300105,科技,0
300097,制造,0
300085,科技,0
300083,制造,3
300077,科技,0
300075,科技,0
300057,周期资源,3
300055,周期资源,4
300044,科技,4
300043,消费,0
300025,科技,0
300024,制造,0
300020,科技,0
300015,消费,0
300011,制造,0
300009,消费,0
003036,制造,3
003029,科技,0
002997,制造,0
002975,制造,0
002971,周期资源,4
002957,制造,0
002953,公用事业,3
002937,制造,3
002916,科技,0
002835,科技,0
002799,制造,3
002767,制造,0
002734,周期资源,4
002733,科技,4
002718,周期资源,3
002712,消费,0
002686,制造,3
002683,周期资源,0
002673,金融地产,2
002652,周期资源,3
002637,周期资源,0
002580,科技,0
002550,消费,0
002523,制造,3
002484,科技,4
002482,公用事业,0
002481,消费,0
002478,周期资源,4
002472,制造,3
002457,周期资源,1
002449,科技,0
002448,制造,0
002429,制造,3
002410,科技,0
002407,周期资源,4
002394,制造,3
002393,消费,0
002376,科技,4
002351,科技,0
002333,周期资源,4
002322,科技,0
002287,消费,0
002241,科技,4
002229,制造,3
002213,科技,0
002211,周期资源,3
002186,消费,0
002177,科技,0
002160,周期资源,4
002130,科技,4
002122,制造,3
002116,公用事业,0
002075,周期资源,4
002040,公用事业,3
002033,消费,0
002032,制造,3
002020,消费,0
002019,消费,0
002014,制造,3
001395,制造,3
001388,公用事业,0
001379,制造,3
001360,制造,3
001339,科技,0
001319,制造,3
001317,公用事业,4
001268,制造,3
001260,制造,3
001230,公用事业,0
001217,周期资源,0
001206,消费,3
001203,周期资源,4
000966,公用事业,0
000963,消费,0
000958,公用事业,0
000955,制造,3
000950,消费,0
000930,消费,0
000915,消费,0
000906,公用事业,3
000878,周期资源,0
000852,制造,3
000833,公用事业,0
000815,科技,4
000812,制造,3
000807,周期资源,0
000795,周期资源,4
000762,周期资源,4
000751,周期资源,4
000729,消费,0
000721,消费,0
000717,周期资源,4
000610,消费,0
000601,公用事业,3
000581,制造,3
000554,周期资源,0
000530,制造,3
000516,消费,0
000513,消费,0
000089,公用事业,3
688778,科技,4
688702,科技,0
688689,科技,4
688670,消费,0
688639,周期资源,4
688636,科技,0
688620,科技,0
688581,消费,0
688578,消费,0
688569,制造,3
688516,科技,0
688389,消费,0
688381,科技,0
688367,制造,3
688349,科技,0
688327,科技,0
688285,制造,0
688255,制造,0
688169,制造,0
688120,科技,4
688105,消费,0
688089,周期资源,0
688083,科技,0
688063,科技,0
688055,科技,4
688050,消费,0
688046,消费,0
688045,科技,4
688017,制造,3
688004,科技,0
605567,消费,0
605086,周期资源,0
603939,消费,0
603938,周期资源,4
603901,制造,3
603883,消费,0
603878,周期资源,4
603826,周期资源,0
603786,制造,3
603773,科技,4
603737,周期资源,4
603659,科技,4
603658,消费,0
603626,科技,0
603612,周期资源,4
603601,公用事业,3
603590,消费,0
603589,消费,0
603585,周期资源,4
603558,制造,0
603529,制造,0
603517,消费,3
603477,消费,0
603408,制造,3
603390,制造,0
603383,科技,0
603330,周期资源,3
603309,消费,0
603299,周期资源,0
603293,制造,3
603277,制造,0
603275,制造,0
603261,科技,0
603248,科技,0
603228,科技,4
603226,制造,3
603216,制造,0
603198,消费,0
603193,消费,0
603171,科技,0
603112,制造,0
603087,消费,0
603060,消费,0
603028,制造,3
601997,金融地产,3
601965,消费,0
601838,金融地产,3
601825,金融地产,3
601808,周期资源,4
601665,金融地产,3
601636,周期资源,4
601595,消费,0
601568,周期资源,4
601208,周期资源,0
601101,周期资源,0
601009,金融地产,3
600928,金融地产,3
600926,金融地产,3
600889,制造,0
600863,公用事业,3
600771,消费,0
600744,公用事业,0
600742,制造,3
600726,公用事业,0
600664,消费,0
600661,消费,0
600640,消费,3
600594,消费,0
600572,消费,0
600562,科技,0
600559,消费,0
600511,消费,0
600483,公用事业,3
600419,消费,0
600415,消费,0
600366,周期资源,0
600338,周期资源,0
600319,周期资源,4
600307,周期资源,4
600282,周期资源,4
600276,消费,0
600236,公用事业,1
600233,公用事业,3
600186,消费,0
600182,制造,0
600136,金融地产,2
600116,公用事业,0
600110,科技,0
600106,公用事业,3
600094,金融地产,0
600064,金融地产,3
600059,消费,0
600022,周期资源,0
301632,消费,1
301622,周期资源,4
301596,制造,0
301595,制造,0
301528,制造,0
301520,消费,3
301491,科技,0
301488,制造,3
301371,消费,0
301360,制造,4
301339,科技,0
301315,科技,0
301303,制造,0
301302,科技,0
301301,消费,3
301292,科技,0
301279,制造,0
301265,公用事业,0
301258,消费,0
301237,周期资源,3
301234,消费,0
301229,制造,0
301228,消费,0
301218,科技,0
301211,消费,3
301192,制造,0
301188,消费,0
301173,制造,0
301163,科技,0
301138,制造,0
301137,制造,3
301129,制造,3
301113,制造,3
301109,公用事业,3
301101,消费,0
301097,消费,0
301069,周期资源,3
301052,消费,0
301036,周期资源,4
301032,制造,3
301008,制造,0
301003,周期资源,3
300971,制造,0
300956,科技,0
300951,科技,4
300938,消费,0
300936,科技,0
300910,周期资源,0
300906,制造,0
300899,公用事业,3
300895,科技,4
300876,周期资源,4
300873,公用事业,3
300865,制造,0
300856,消费,0
300852,科技,0
300847,科技,3
300839,周期资源,4
300824,制造,0
300821,周期资源,4
300811,周期资源,4
300800,公用事业,0
300777,科技,0
300767,周期资源,4
300752,科技,0
300747,制造,0
300733,制造,3
300732,公用事业,0
300697,周期资源,3
300691,科技,4
300631,公用事业,3
300620,科技,0
300618,周期资源,4
300607,制造,0
300603,科技,0
300600,科技,0
300595,消费,0
300590,科技,0
300586,周期资源,4
300580,制造,0
300569,科技,0
300559,科技,0
300558,消费,0
300552,科技,3
300549,制造,3
300545,科技,3
300532,科技,3
300528,消费,0
300514,公用事业,0
300507,制造,0
300501,制造,3
300490,公用事业,0
300487,周期资源,4
300482,消费,0
300478,周期资源,4
300471,制造,0
300470,制造,0
300466,制造,0
300456,科技,0
300452,消费,0
300416,消费,0
300414,科技,4
300407,公用事业,0
300402,制造,3
300388,公用事业,3
300387,周期资源,4
300386,科技,0
300364,消费,0
300363,消费,0
300358,消费,0
300355,公用事业,0
300349,制造,0
300342,制造,3
300328,周期资源,4
300327,科技,4
300326,消费,0
300324,科技,0
300321,周期资源,4
300319,科技,0
300314,消费,0
300310,科技,4
300306,制造,0
300305,周期资源,4
300295,消费,0
300292,科技,0
300286,公用事业,0
300265,公用事业,3
300263,制造,0
300259,制造,0
300253,科技,4
300240,公用事业,0
300234,周期资源,0
300229,科技,0
300221,周期资源,3
300210,公用事业,0
300205,科技,0
300179,制造,0
300175,消费,3
300160,制造,3
300148,消费,0
300143,消费,0
300140,公用事业,3
300133,消费,0
300129,科技,0
300126,制造,3
300121,周期资源,4
300115,科技,4
300112,制造,0
300106,消费,0
300102,科技,0
300099,制造,3
300093,科技,4
300092,制造,3
300080,科技,4
300079,科技,0
300061,消费,0
300058,消费,2
300048,制造,3
300046,科技,3
300034,科技,0
300033,科技,0
300006,消费,0
300003,消费,0
003022,科技,4
003000,消费,0
002979,制造,0
002977,科技,0
002926,金融地产,3
002841,科技,0
002812,科技,0
002793,消费,0
002773,消费,0
002632,周期资源,0
002606,公用事业,0
002536,制造,3
002463,科技,4
002383,科技,0
002331,科技,0
002299,消费,0
002293,消费,0
002281,科技,4
002273,科技,0
002265,制造,3
002251,消费,0
002233,周期资源,4
002217,科技,0
002165,周期资源,3
002056,科技,0
001328,消费,0
001314,科技,0
001258,公用事业,0
000989,消费,0
000920,周期资源,0
000885,公用事业,2
000862,公用事业,3
000767,公用事业,0
000708,周期资源,4
000688,周期资源,0
000558,消费,0
000409,科技,0
000088,公用事业,0
000049,科技,4
688758,消费,0
688719,科技,3
688619,科技,0
688552,科技,0
688513,消费,0
688378,科技,0
688359,科技,0
688309,公用事业,0
688276,消费,0
688267,周期资源,4
688230,科技,0
688198,消费,0
688186,周期资源,3
688097,制造,0
688080,科技,0
605368,公用事业,3
605003,消费,3
605001,制造,0
603897,公用事业,3
603893,科技,0
603889,制造,0
603856,周期资源,4
603848,制造,0
603686,公用事业,0
603638,制造,0
603618,公用事业,0
603606,公用事业,0
603605,消费,0
603406,周期资源,4
603380,科技,3
603209,公用事业,3
603186,科技,4
603181,周期资源,0
603086,周期资源,4
601899,周期资源,0
600925,周期资源,4
600873,周期资源,4
600869,公用事业,0
600845,科技,4
600835,制造,3
600663,金融地产,3
600660,制造,0
600638,金融地产,0
600595,周期资源,0
600573,消费,0
600509,公用事业,0
600493,制造,3
600388,公用事业,0
600346,周期资源,4
600312,公用事业,0
600301,周期资源,4
600118,科技,0
600050,科技,0
301678,科技,0
301629,科技,0
301469,制造,0
301319,科技,0
301287,消费,0
301099,科技,0
300970,消费,0
300890,科技,4
300888,消费,0
300883,制造,3
300858,周期资源,3
300796,周期资源,4
300725,消费,0
300710,科技,4
300698,科技,0
300694,制造,3
300667,制造,0
300628,科技,0
300623,科技,4
300601,消费,0
300578,科技,3
300553,制造,0
300546,科技,0
300508,科技,0
300498,消费,0
300458,科技,4
300437,公用事业,0
300398,科技,4
300270,科技,0
300251,消费,3
300232,科技,0
300224,周期资源,4
300200,周期资源,4
300125,公用事业,3
300030,消费,0
002991,消费,0
002983,科技,3
002967,消费,0
002942,周期资源,4
002846,制造,3
002800,公用事业,3
002772,消费,0
002735,制造,0
002714,消费,0
002588,周期资源,0
002549,周期资源,0
002490,制造,3
002408,周期资源,0
002391,周期资源,4
002302,周期资源,0
002298,公用事业,3
002219,消费,0
002204,制造,3
002169,公用事业,0
002167,周期资源,4
002162,制造,0
002108,周期资源,4
002066,周期资源,3
002064,周期资源,4
001333,周期资源,3
000975,周期资源,3
000913,制造,3
000661,消费,3
000521,制造,0
000030,制造,0
688799,消费,0
688783,科技,0
688660,科技,0
688612,制造,0
688591,科技,0
688528,制造,0
688469,科技,4
688448,制造,3
688369,科技,0
688362,科技,0
688337,制造,0
688329,制造,0
688168,科技,0
688158,科技,0
688146,科技,0
688088,科技,0
688027,科技,0
688018,科技,0
605338,消费,0
605188,消费,0
605179,消费,0
605020,周期资源,4
603466,消费,0
603319,制造,3
603281,周期资源,4
603123,金融地产,0
603093,金融地产,3
603081,制造,4
603077,周期资源,0
603049,制造,0
601677,周期资源,4
600941,科技,0
600930,公用事业,3
600929,周期资源,4
600888,周期资源,4
600782,周期资源,0
600711,周期资源,0
600510,金融地产,0
600389,周期资源,4
600360,科技,4
600309,周期资源,4
600226,公用事业,0
600203,科技,0
600169,制造,3
600143,周期资源,4
600114,制造,0
600105,科技,4
301608,科技,3
301598,制造,0
301584,消费,0
301581,制造,0
301421,科技,0
301399,制造,0
301363,消费,0
301290,消费,0
301219,周期资源,0
301200,制造,0
301165,科技,0
301082,公用事业,3
301080,消费,3
301049,公用事业,3
301020,制造,0
300927,周期资源,3
300908,消费,0
300880,公用事业,0
300841,消费,3
300801,周期资源,4
300743,科技,4
300690,科技,0
300668,公用事业,0
300593,科技,3
300523,科技,0
300519,消费,0
300515,制造,0
300503,制造,0
300435,公用事业,3
300394,科技,0
300377,科技,0
300354,制造,0
300258,制造,3
300249,科技,4
300201,制造,0
300180,周期资源,4
300172,公用事业,0
300158,消费,4
300019,周期资源,4
300018,公用事业,0
003023,制造,0
003008,消费,3
003004,科技,4
002993,科技,4
002848,制造,0
002837,制造,0
002825,周期资源,4
002788,消费,0
002787,制造,0
002752,制造,0
002722,制造,3
002668,制造,3
002633,制造,0
002557,消费,0
002540,周期资源,0
002414,科技,0
002396,科技,0
002294,消费,3
002256,公用事业,0
002137,科技,3
002136,周期资源,4
002045,科技,0
002026,制造,0
002008,制造,0
001382,公用事业,0
001286,公用事业,3
001207,周期资源,4
000875,公用事业,3
000810,制造,0
000739,消费,0
000728,金融地产,3
000683,周期资源,4
000670,科技,4
000635,周期资源,0
000633,周期资源,3
000020,科技,0
688606,消费,0
688352,科技,0
688290,制造,3
603400,制造,3
603136,消费,0
603025,制造,0
301479,科技,0
301223,制造,0
300184,科技,0
300012,消费,0
002458,消费,0
688646,制造,0
688596,制造,0
688522,科技,0
688508,科技,0
688368,科技,0
688313,科技,0
688297,科技,3
688197,消费,0
688181,科技,0
688093,科技,0
688048,科技,0
605066,公用事业,3
605007,制造,0
603758,制造,3
603727,周期资源,4
603708,消费,0
603650,周期资源,0
603595,科技,0
603223,周期资源,0
603183,消费,0
603115,科技,4
600976,消费,0
600936,科技,0
600872,消费,0
600763,消费,0
600746,周期资源,4
600674,公用事业,3
300855,周期资源,4
300653,消费,3
300401,消费,0
300373,科技,4
300303,科技,0
300222,公用事业,4
300188,科技,0
300136,科技,4
003006,消费,3
002968,金融地产,0
002917,周期资源,4
002817,消费,0
002749,周期资源,0
002664,制造,0
002415,科技,0
002413,科技,0
002268,科技,3
002262,消费,0
002248,制造,0
002236,科技,0
002200,公用事业,0
002119,科技,0
002016,金融地产,0
000959,周期资源,4
000408,周期资源,0
000404,制造,0
688510,科技,4
688148,科技,0
603919,消费,0
603877,消费,0
603799,周期资源,4
603725,制造,0
603256,周期资源,0
603227,周期资源,4
603162,公用事业,3
603138,科技,0
601933,消费,0
600961,周期资源,0
600829,消费,0
600655,消费,0
301551,消费,0
301256,周期资源,4
301158,制造,3
300773,金融地产,3
300703,消费,0
300557,制造,3
300505,周期资源,0
300415,制造,0
300337,周期资源,3
300308,科技,0
002655,科技,0
002353,制造,0
002334,制造,0
002271,周期资源,4
001205,公用事业,0
688668,科技,4
688525,科技,0
688273,消费,0
605507,消费,0
603129,制造,0
603102,消费,3
603061,科技,0
601877,公用事业,3
600702,消费,0
600318,金融地产,0
301377,制造,0
300996,科技,0
300967,消费,0
300750,科技,4
300433,科技,0
002546,公用事业,3
000506,周期资源,0
688682,科技,0
688315,消费,0
301563,科技,0
300977,公用事业,0
300681,制造,0
300550,科技,0
300522,周期资源,3
300409,科技,0
300243,周期资源,4
002741,科技,0
002615,制造,0
002479,公用事业,3
002380,科技,4
002272,制造,0
002196,制造,0
002128,周期资源,4
002083,制造,0
000990,周期资源,3
000703,周期资源,0
000655,周期资源,4
688486,科技,0
605228,制造,0
603132,周期资源,3
600063,周期资源,4
300768,科技,0
002648,周期资源,0
002150,制造,3
002134,科技,0
000933,周期资源,0
000430,消费,0
002998,周期资源,4
688475,科技,0
603063,科技,0
600550,公用事业,0
600379,公用事业,0
000400,公用事业,0
603588,公用事业,0
300610,周期资源,4
300442,科技,0
002865,科技,0
688252,科技,0
688041,科技,0
002306,消费,0
002107,消费,0
